Time_x,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Abbreviation,GridPosition,ClassifiedPosition,Status,MaxSpeed,AvgSpeed,AvgThrottle,AvgBrake,AvgRPM,LapStartTime_s,Time_y,AirTemp,Humidity,TrackTemp,TotalSectorTime,Winner,Podium,RacePhase,GridGroup,SpeedCategory,Driver_ALO,Driver_BOT,Driver_HAM,Driver_HUL,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RIC,Driver_RUS,Driver_SAI,Driver_SAR,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,TeamName_Aston Martin,TeamName_Ferrari,TeamName_Haas F1 Team,TeamName_Kick Sauber,TeamName_McLaren,TeamName_Mercedes,TeamName_RB,TeamName_Red Bull Racing,TeamName_Williams,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Predicted_LapTime
0 days 01:52:29.716000,24,105.029,0.3845850805832175,4.0,,,32.927,1.5701402734246495,29.407,0 days 01:51:17.671000,0 days 01:52:00.366000,0 days 01:52:29.773000,283.0,240.0,220.0,286.0,False,6.0,True,Kick Sauber,0 days 01:50:44.687000,2024-07-07 14:55:41.716,1,19.0,False,,False,True,ZHO,14.0,18.0,Lapped,-1.5669582494585759,-1.2323610739254927,-1.1363810954170959,1.1678682856849583,-1.5080178562256794,6644.687,6605.843,-1.5670896474027918,74.0,-1.2956842105673754,105.029,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,104.51728967831495
0 days 01:06:13.009000,20,92.999,-1.4670362890050488,1.0,,,29.414,-0.3128593418040463,25.565,0 days 01:05:09.458000,0 days 01:05:47.478000,0 days 01:06:13.043000,323.0,261.0,246.0,334.0,True,5.0,True,Haas F1 Team,0 days 01:04:40.010000,2024-07-07 14:09:37.039,1,17.0,False,,False,True,MAG,17.0,12.0,Finished,3.3800785357469594,0.5534040717252136,-0.21484727952253566,1.1721928618856718,0.2076259372397074,3880.01,3845.509,0.7517517745721518,60.0,0.01290573030249735,92.999,0,0,Early,Backmarker,Fast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,94.83973058175572
0 days 01:55:59.496000,4,102.34,0.6588993575592569,2.0,,,32.53,1.3457914422626414,27.672,0 days 01:54:49.747000,0 days 01:55:31.885000,0 days 01:55:59.557000,296.0,247.0,224.0,299.0,False,9.0,True,McLaren,0 days 01:54:17.156000,2024-07-07 14:59:14.185,1,1.0,False,,False,True,NOR,3.0,3.0,Finished,-0.2764269141875667,-0.8625588251342693,-1.2659160725187846,0.4053654594097072,-0.5666914604975066,6857.156,6845.886,-1.5670896474027918,75.0,-1.0974130074052735,102.34,0,1,Late,Top5,Slow,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,102.26099135629983
0 days 01:29:41.699000,22,96.875,-0.4383577503449008,1.0,,,31.315,0.07622678189882214,26.574,0 days 01:28:36.199000,0 days 01:29:15.185000,0 days 01:29:41.759000,298.0,253.0,247.0,312.0,False,20.0,True,RB,0 days 01:28:04.824000,2024-07-07 14:33:01.853,1,10.0,False,,False,True,TSU,13.0,10.0,Finished,0.799015865204941,-0.19251677994544308,-0.3176799456723593,0.9587519090046209,-0.18419352352302978,5284.824,5225.66,0.7517517745721518,64.0,-0.4232909166541274,96.875,0,0,Mid,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,97.10903114446764
0 days 01:49:49.851000,11,102.676,0.31600651133920765,3.0,,,31.949,1.0799562024656502,29.249,0 days 01:48:39.198000,0 days 01:49:20.676000,0 days 01:49:49.925000,287.0,238.0,219.0,298.0,False,3.0,True,Red Bull Racing,0 days 01:48:07.175000,2024-07-07 14:53:04.204,1,17.0,False,,False,True,PER,20.0,17.0,Lapped,-0.4915154700660682,-0.9482488243511984,-1.4368886836279082,0.31942336407028554,-1.262806867122191,6487.175,6485.796,-1.430687210816031,73.0,-1.2956842105673754,102.676,0,0,Mid,Backmarker,Slow,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,102.56383358682706
0 days 01:12:22.250000,2,93.019,-1.1927220120290094,1.0,,,29.793,-0.35756799576990583,25.317,0 days 01:11:19.098000,0 days 01:11:57.007000,0 days 01:12:22.324000,310.0,257.0,244.0,318.0,False,9.0,True,Williams,0 days 01:10:49.231000,2024-07-07 14:15:46.260,1,13.0,False,,False,True,SAR,12.0,11.0,Finished,1.3367372549011949,0.3557234079449337,0.0061793014307714896,-0.3600086274260487,-0.06448536273648152,4249.231,4205.552,1.160959084332437,61.0,0.8456447835833258,93.019,0,0,Early,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,93.61251267083628
0 days 01:19:58.107000,16,92.396,-0.84982916580896,1.0,,,29.708,-0.5811112655991949,25.334,0 days 01:18:55.472000,0 days 01:19:32.826000,0 days 01:19:58.160000,285.0,258.0,247.0,292.0,False,14.0,True,Ferrari,0 days 01:18:25.711000,2024-07-07 14:23:22.740,1,7.0,False,,False,True,LEC,11.0,14.0,Lapped,-0.4915154700660682,0.603373360667772,1.091683246073941,-0.9115834265517816,0.4056736905529426,4705.711,4685.594,1.2973615209192007,59.0,0.3301396553618607,92.396,0,0,Early,Midfield,Fast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,91.98173416832192
0 days 01:18:32.842000,23,92.769,-0.9184077350529699,1.0,,,29.864,-0.5529166189540592,25.481,0 days 01:17:29.937000,0 days 01:18:07.361000,0 days 01:18:32.842000,296.0,257.0,246.0,304.0,False,13.0,True,Williams,0 days 01:17:00.073000,2024-07-07 14:21:57.102,1,12.0,False,,False,True,ALB,9.0,9.0,Finished,0.04620591963018562,0.49483585627723875,-0.2453988370306022,-0.1640027121047676,0.11880692647880273,4620.073,4565.557,1.433763957505959,61.0,0.4887566178915416,92.769,0,0,Early,Top10,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,93.1375863352562
0 days 02:14:34.388000,2,91.25,1.4132636192433654,3.0,,,29.434,-0.805460096761203,25.019,0 days 02:13:32.646000,0 days 02:14:09.443000,0 days 02:14:34.462000,291.0,259.0,249.0,294.0,False,9.0,True,Williams,0 days 02:13:03.138000,2024-07-07 15:18:00.167,1,11.0,False,,False,True,SAR,12.0,11.0,Finished,0.1537501975694364,0.7391540934525795,0.7379510782330844,-0.9972422558815587,-0.32551812903843375,7983.138,7926.001,-0.06666284494841637,69.0,0.3697938959942802,91.25,0,0,Late,Midfield,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,91.38109503883662
0 days 01:35:53.102000,14,94.088,-0.1640434733688614,1.0,,,29.949,-0.3869709844141188,26.303,0 days 01:34:49.055000,0 days 01:35:26.891000,0 days 01:35:53.194000,293.0,253.0,241.0,302.0,False,24.0,True,Aston Martin,0 days 01:34:19.014000,2024-07-07 14:39:16.043,1,8.0,False,,False,True,ALO,10.0,8.0,Finished,-0.2764269141875667,0.26512478876020285,-0.08009942260690965,0.24868583720181492,0.1277326618967339,5659.014,5645.691,-0.7486750278822236,68.0,-0.8198333229783312,94.088,0,0,Mid,Top10,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,95.06202307021842
0 days 01:10:58.608000,77,93.561,-1.2613005812730191,1.0,,,29.899,-0.3338039364547183,25.694,0 days 01:09:55.001000,0 days 01:10:32.969000,0 days 01:10:58.663000,289.0,254.0,246.0,295.0,False,8.0,True,Kick Sauber,0 days 01:09:25.047000,2024-07-07 14:14:22.076,1,19.0,False,,False,True,BOT,16.0,15.0,Lapped,-1.029236859762322,0.40793265373242316,0.778412694296821,-0.19466908472029165,0.39403783418976474,4165.047,4145.541,1.0245566477456738,60.0,0.805990542950905,93.561,0,0,Early,Backmarker,Medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,92.69149519553626
0 days 02:11:21.318000,23,90.406,1.2761064807553457,3.0,,,29.201,-0.88480788803394,24.605,0 days 02:10:20.113000,0 days 02:10:56.713000,0 days 02:11:21.318000,309.0,265.0,247.0,331.0,False,7.0,True,Williams,0 days 02:09:50.912000,2024-07-07 15:14:47.941,1,9.0,False,,False,True,ALB,9.0,9.0,Finished,2.8423571460507056,1.0701779553547157,0.5276648744015202,-0.3000056343190015,0.7061216851075932,7790.912,7746.012,-0.3394677181219383,73.0,0.21117693346459926,90.406,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,89.31386735228492
0 days 01:15:31.592000,20,92.671,-1.0555648735409895,1.0,,,29.617,-0.46994380168408756,25.424,0 days 01:14:28.572000,0 days 01:15:06.202000,0 days 01:15:31.626000,292.0,256.0,246.0,306.0,False,11.0,True,Haas F1 Team,0 days 01:13:58.921000,2024-07-07 14:18:55.950,1,15.0,False,,False,True,MAG,17.0,12.0,Finished,0.2612944755086871,0.5235353655625563,0.40405908939563534,-0.9497309211079668,1.067060280735025,4438.921,4385.545,1.5701663940927224,62.0,0.647373580421224,92.67099999999999,0,0,Early,Backmarker,Fast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,91.83819089870708
0 days 01:04:29.246000,4,91.976,-1.5356148582490585,1.0,,,29.32,-0.5416387602960054,25.204,0 days 01:03:26.651000,0 days 01:04:04.103000,0 days 01:04:29.307000,301.0,260.0,248.0,309.0,True,4.0,True,McLaren,0 days 01:02:57.270000,2024-07-07 14:07:54.299,1,4.0,False,,False,True,NOR,3.0,3.0,Finished,1.0141044210834425,0.6036554223311358,-0.008866579610734837,-1.3243654137499332,0.741631977304431,3777.27,3725.493,0.8881542111589152,61.0,0.13186845219975876,91.976,0,1,Early,Top5,Fast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,92.59679739746419
0 days 02:17:45.736000,1,89.286,1.618999326975395,3.0,,,29.084,-1.2122685697838727,24.415,0 days 02:16:45.589000,0 days 02:17:21.376000,0 days 02:17:45.791000,295.0,265.0,252.0,290.0,False,12.0,True,Red Bull Racing,0 days 02:16:16.450000,2024-07-07 15:21:13.479,1,2.0,False,,False,True,VER,4.0,2.0,Finished,-0.2764269141875667,1.1244061938306948,1.5573054364319328,-1.6748219669121884,1.3863088228652418,8176.45,8166.076,0.206142028225108,69.0,0.4887566178915416,89.286,0,1,Late,Top5,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,89.90052104682552
0 days 01:09:19.815000,24,94.51,-1.329879150517029,1.0,,,30.318,-0.0941494399710664,25.629,0 days 01:08:15.680000,0 days 01:08:54.243000,0 days 01:09:19.872000,285.0,257.0,244.0,316.0,False,7.0,True,Kick Sauber,0 days 01:07:45.305000,2024-07-07 14:12:42.334,1,15.0,False,,False,True,ZHO,14.0,18.0,Lapped,1.3367372549011949,0.19451989661281055,0.29357633582672993,-0.35287872490826305,-0.11728429553868396,4065.305,4025.531,0.8881542111589152,61.0,0.5680650991563821,94.51,0,0,Early,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,94.79394657280265
0 days 01:38:50.516000,1,101.491,-0.02688633488084168,1.0,,0 days 01:38:44.599000,30.72,2.0385741884002577,26.913,0 days 01:37:39.800000,0 days 01:38:23.658000,0 days 01:38:50.571000,294.0,247.0,,295.0,False,26.0,True,Red Bull Racing,0 days 01:37:09.025000,2024-07-07 14:42:06.054,1,5.0,False,,False,False,VER,4.0,2.0,Finished,-0.9216925818230712,-1.0860046803627623,-1.5638554120408303,2.111455980419368,-0.277477219670256,5829.025,5825.735,-0.7486750278822236,67.0,-0.7801790823459103,101.491,0,1,Mid,Top5,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,102.67093917904728
0 days 01:04:43.054000,11,92.57,-1.5356148582490585,1.0,,,29.338,-0.36038746043441855,25.33,0 days 01:03:39.896000,0 days 01:04:17.798000,0 days 01:04:43.128000,316.0,256.0,246.0,305.0,False,4.0,True,Red Bull Racing,0 days 01:03:10.484000,2024-07-07 14:08:07.513,1,18.0,False,,False,True,PER,20.0,17.0,Lapped,1.229192976961944,0.6254592854419181,0.5611423887244434,-0.32422582559320634,0.9820736685464923,3790.484,3785.556,0.8881542111589152,61.0,0.05255997093491829,92.57000000000001,0,0,Early,Backmarker,Fast,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,91.8741189589961
0 days 01:58:21.895000,27,100.657,0.7274779268032668,2.0,,,31.62,1.0819701057974438,27.554,0 days 01:57:12.898000,0 days 01:57:54.381000,0 days 01:58:21.935000,292.0,245.0,231.0,299.0,False,11.0,True,Haas F1 Team,0 days 01:56:41.238000,2024-07-07 15:01:38.267,1,6.0,False,,False,True,HUL,6.0,6.0,Finished,-0.4915154700660682,-0.5450366585829465,-0.9201760045487515,0.28192245787094117,-0.3919164560262762,7001.238,6965.895,-1.5670896474027918,76.0,-1.0181045261404331,100.657,0,0,Late,Top10,Medium,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,101.7489235002883
0 days 01:32:48.104000,22,92.681,-0.30120061185688113,1.0,,,29.696,-0.4912911770011205,25.408,0 days 01:31:45.179000,0 days 01:32:22.756000,0 days 01:32:48.164000,298.0,256.0,249.0,304.0,False,22.0,True,RB,0 days 01:31:15.423000,2024-07-07 14:36:12.452,1,10.0,False,,False,True,TSU,13.0,10.0,Finished,-0.06133835830906515,0.44356318590171,0.4072685951218441,-0.0369479295173635,0.38104950573083474,5475.423,5465.676,-0.3394677181219383,68.0,-0.7405248417134893,92.681,0,0,Mid,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93.76579703832464
0 days 01:45:48.106000,44,100.467,0.24742794209519775,2.0,,,31.833,0.6457586441305613,28.234,0 days 01:44:39.500000,0 days 01:45:19.900000,0 days 01:45:48.134000,294.0,240.0,227.0,298.0,False,3.0,True,Mercedes,0 days 01:44:07.639000,2024-07-07 14:49:04.668,1,2.0,False,,False,True,HAM,2.0,1.0,Finished,-0.599059748005319,-0.669064639726946,-0.4415944910959449,-0.11314331836420542,-0.13026571630960992,6247.639,6245.797,-1.0214799010557456,70.0,-1.2956842105673754,100.46700000000001,1,1,Mid,Top5,Medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,100.99415402263496
0 days 01:02:58.904000,55,92.102,-1.6041934274930685,1.0,,,29.321,-0.4566520396942403,25.118,0 days 01:01:56.163000,0 days 01:02:33.826000,0 days 01:02:58.944000,314.0,259.0,246.0,320.0,True,3.0,True,Ferrari,0 days 01:01:26.802000,2024-07-07 14:06:23.831,1,6.0,False,,False,True,SAI,7.0,5.0,Finished,1.659370088718947,0.6742929837229887,0.32697589650791825,0.024801061551248817,0.2081509588951592,3686.802,3665.476,0.8881542111589152,62.0,3.5817873872203316,92.10199999999999,0,0,Early,Top10,Fast,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,93.85888983973965
0 days 01:35:50.949000,27,93.352,-0.1640434733688614,1.0,,,29.702,-0.40066552707032704,25.848,0 days 01:34:47.339000,0 days 01:35:25.141000,0 days 01:35:50.989000,290.0,255.0,241.0,300.0,False,24.0,True,Haas F1 Team,0 days 01:34:17.597000,2024-07-07 14:39:14.626,1,7.0,False,,False,True,HUL,6.0,6.0,Finished,-0.2764269141875667,0.45114969149622736,0.634711160088706,-0.07627870447076222,0.7902980340806391,5657.597,5645.691,-0.7486750278822236,68.0,-0.8198333229783312,93.352,0,0,Mid,Top10,Fast,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,92.13754943892745
0 days 01:39:33.277000,3,104.813,-0.02688633488084168,1.0,,0 days 01:39:27.190000,31.531,2.5561473446716763,28.139,0 days 01:38:20.077000,0 days 01:39:05.220000,0 days 01:39:33.359000,291.0,237.0,,297.0,False,26.0,True,RB,0 days 01:37:48.464000,2024-07-07 14:42:45.493,1,14.0,False,,False,False,RIC,15.0,13.0,Lapped,-0.7066040259445697,-1.5791011987956933,-2.1517606278871253,0.8792716852590555,-1.0917405817133143,5868.464,5825.735,-0.7486750278822236,67.0,-0.7801790823459103,104.813,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,106.19578577500204
0 days 02:18:58.487000,22,91.407,1.618999326975395,3.0,,,29.301,-0.7530986101345217,25.179,0 days 02:17:56.441000,0 days 02:18:33.368000,0 days 02:18:58.547000,295.0,261.0,249.0,297.0,False,12.0,True,RB,0 days 02:17:27.080000,2024-07-07 15:22:24.109,1,10.0,False,,False,True,TSU,13.0,10.0,Finished,-0.4915154700660682,0.6343333675426436,0.8671160789730633,-0.9576168737641195,0.6952740033678846,8247.08,8226.085,0.206142028225108,69.0,0.5680650991563821,91.407,0,0,Late,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,91.3793565165812
0 days 01:28:13.965000,3,104.922,-0.5069363195889107,1.0,,,34.743,1.2450962756728714,28.291,0 days 01:27:03.868000,0 days 01:27:45.756000,0 days 01:28:14.047000,264.0,230.0,231.0,298.0,False,19.0,True,RB,0 days 01:26:29.043000,2024-07-07 14:31:26.072,1,16.0,False,,False,True,RIC,15.0,13.0,Lapped,-0.7066040259445697,-1.2353301149754143,-1.516163960747863,0.334729533160031,-0.460132657446614,5189.043,5165.639,1.0245566477456738,63.0,-0.30432819475686596,104.922,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,102.45174332409935
0 days 01:04:38.246000,24,93.221,-1.5356148582490585,1.0,,,29.724,-0.3128593418040463,25.477,0 days 01:03:34.806000,0 days 01:04:12.826000,0 days 01:04:38.303000,309.0,258.0,245.0,321.0,True,4.0,True,Kick Sauber,0 days 01:03:05.025000,2024-07-07 14:08:02.054,1,14.0,False,,False,True,ZHO,14.0,18.0,Lapped,1.8744586445974487,0.5603764334223235,0.3933090437182995,0.3267163034601053,0.1455102969494516,3785.025,3725.493,0.8881542111589152,61.0,0.13186845219975876,93.221,0,0,Early,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,93.958337693914
0 days 01:37:28.789000,14,95.687,-0.09546490412485154,1.0,,,29.912,0.075824001232464,26.79,0 days 01:36:23.106000,0 days 01:37:02.091000,0 days 01:37:28.881000,295.0,254.0,231.0,302.0,False,25.0,True,Aston Martin,0 days 01:35:53.102000,2024-07-07 14:40:50.131,1,8.0,False,,False,True,ALO,10.0,8.0,Finished,-0.2764269141875667,0.05589543032721344,-0.20652286339695647,-0.17889473170311634,-0.10882766950018177,5753.102,5705.725,-0.7486750278822236,68.0,-0.7801790823459103,95.68699999999998,0,0,Mid,Top10,Medium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,95.86992286480246
